"d","t","travelers","CumulativeT"
"4","2018-09-18 09:30:09","2","21627"
"4","2018-09-18 09:30:10","1","21628"
"4","2018-09-18 09:30:11","2","21630"
"4","2018-09-18 09:30:14","1","21631"
"2","2018-09-18 09:30:15","1","21632"
"2","2018-09-18 09:30:20","2","21634"
"2","2018-09-18 09:30:22","3","21637"
"2","2018-09-18 09:30:23","1","21638"
"2","2018-09-18 09:30:26","1","21639"
"4","2018-09-18 09:30:27","1","21640"
"2","2018-09-18 09:30:28","2","21642"
"2","2018-09-18 09:30:29","3","21645"
"2","2018-09-18 09:30:31","1","21646"
"4","2018-09-18 09:30:32","1","21647"
"2","2018-09-18 09:30:33","2","21649"
"4","2018-09-18 09:30:35","1","21650"
"2","2018-09-18 09:30:36","3","21653"
"2","2018-09-18 09:30:37","1","21654"
"4","2018-09-18 09:30:39","1","21655"
"2","2018-09-18 09:30:40","2","21657"
"2","2018-09-18 09:30:41","1","21658"
"4","2018-09-18 09:30:42","1","21659"
"2","2018-09-18 09:30:44","1","21660"
"2","2018-09-18 09:30:45","1","21661"
"2","2018-09-18 09:30:46","2","21663"
"2","2018-09-18 09:30:47","3","21666"
"4","2018-09-18 09:30:48","2","21668"
"2","2018-09-18 09:30:49","1","21669"
"2","2018-09-18 09:30:50","1","21670"
"2","2018-09-18 09:30:53","1","21671"
"2","2018-09-18 09:30:54","1","21672"
"2","2018-09-18 09:30:55","1","21673"
"2","2018-09-18 09:30:57","1","21674"
"4","2018-09-18 09:30:58","1","21675"
"2","2018-09-18 09:31:01","1","21676"
"2","2018-09-18 09:31:02","2","21678"
"2","2018-09-18 09:31:04","2","21680"
"2","2018-09-18 09:31:05","1","21681"
"2","2018-09-18 09:31:11","2","21683"
"4","2018-09-18 09:31:12","3","21686"
"2","2018-09-18 09:31:13","3","21689"
"2","2018-09-18 09:31:14","1","21690"
"2","2018-09-18 09:31:15","1","21691"
"4","2018-09-18 09:31:16","5","21696"
"2","2018-09-18 09:31:18","2","21698"
"2","2018-09-18 09:31:19","1","21699"
"2","2018-09-18 09:31:20","1","21700"
"4","2018-09-18 09:31:23","1","21701"
"4","2018-09-18 09:31:25","1","21702"
"4","2018-09-18 09:31:26","1","21703"
"2","2018-09-18 09:31:27","1","21704"
"2","2018-09-18 09:31:28","2","21706"
"2","2018-09-18 09:31:29","1","21707"
"2","2018-09-18 09:31:31","3","21710"
"4","2018-09-18 09:31:32","1","21711"
"2","2018-09-18 09:31:34","2","21713"
"4","2018-09-18 09:31:37","1","21714"
"4","2018-09-18 09:31:38","2","21716"
"4","2018-09-18 09:31:39","1","21717"
"2","2018-09-18 09:31:40","1","21718"
"2","2018-09-18 09:31:42","1","21719"
"2","2018-09-18 09:31:43","1","21720"
"2","2018-09-18 09:31:44","2","21722"
"2","2018-09-18 09:31:45","2","21724"
"2","2018-09-18 09:31:46","2","21726"
"2","2018-09-18 09:31:47","1","21727"
"2","2018-09-18 09:31:50","1","21728"
"2","2018-09-18 09:31:51","1","21729"
"2","2018-09-18 09:31:53","2","21731"
"4","2018-09-18 09:31:55","1","21732"
"2","2018-09-18 09:31:56","2","21734"
"4","2018-09-18 09:31:58","2","21736"
"4","2018-09-18 09:32:00","1","21737"
"2","2018-09-18 09:32:01","1","21738"
"2","2018-09-18 09:32:02","1","21739"
"2","2018-09-18 09:32:03","3","21742"
"4","2018-09-18 09:32:04","1","21743"
"4","2018-09-18 09:32:05","1","21744"
"2","2018-09-18 09:32:09","1","21745"
"2","2018-09-18 09:32:11","2","21747"
"4","2018-09-18 09:32:12","3","21750"
"4","2018-09-18 09:32:13","2","21752"
"2","2018-09-18 09:32:15","2","21754"
"2","2018-09-18 09:32:16","2","21756"
"4","2018-09-18 09:32:17","2","21758"
"2","2018-09-18 09:32:18","3","21761"
"4","2018-09-18 09:32:19","1","21762"
"2","2018-09-18 09:32:22","2","21764"
"2","2018-09-18 09:32:24","1","21765"
"2","2018-09-18 09:32:27","1","21766"
"2","2018-09-18 09:32:29","2","21768"
"2","2018-09-18 09:32:31","1","21769"
"2","2018-09-18 09:32:33","2","21771"
"2","2018-09-18 09:32:34","1","21772"
"2","2018-09-18 09:32:35","2","21774"
"4","2018-09-18 09:32:36","1","21775"
"2","2018-09-18 09:32:37","1","21776"
"4","2018-09-18 09:32:38","1","21777"
"2","2018-09-18 09:32:39","1","21778"
"2","2018-09-18 09:32:40","3","21781"
"2","2018-09-18 09:32:42","2","21783"
"4","2018-09-18 09:32:43","1","21784"
"2","2018-09-18 09:32:46","1","21785"
"2","2018-09-18 09:32:47","1","21786"
"2","2018-09-18 09:32:48","1","21787"
"2","2018-09-18 09:32:49","1","21788"
"2","2018-09-18 09:32:50","1","21789"
"4","2018-09-18 09:32:51","1","21790"
"2","2018-09-18 09:32:53","2","21792"
"2","2018-09-18 09:32:55","1","21793"
"2","2018-09-18 09:32:56","2","21795"
"2","2018-09-18 09:32:57","1","21796"
"4","2018-09-18 09:32:59","2","21798"
"2","2018-09-18 09:33:00","1","21799"
"4","2018-09-18 09:33:02","1","21800"
"2","2018-09-18 09:33:03","3","21803"
"2","2018-09-18 09:33:04","2","21805"
"2","2018-09-18 09:33:05","2","21807"
"4","2018-09-18 09:33:06","1","21808"
"4","2018-09-18 09:33:07","1","21809"
"2","2018-09-18 09:33:10","1","21810"
"2","2018-09-18 09:33:12","1","21811"
"2","2018-09-18 09:33:15","1","21812"
"4","2018-09-18 09:33:16","3","21815"
"2","2018-09-18 09:33:17","1","21816"
"2","2018-09-18 09:33:18","1","21817"
"2","2018-09-18 09:33:22","1","21818"
"2","2018-09-18 09:33:24","1","21819"
"2","2018-09-18 09:33:25","1","21820"
"2","2018-09-18 09:33:28","1","21821"
"4","2018-09-18 09:33:32","1","21822"
"2","2018-09-18 09:33:34","1","21823"
"4","2018-09-18 09:33:35","1","21824"
"4","2018-09-18 09:33:39","2","21826"
"2","2018-09-18 09:33:40","2","21828"
"4","2018-09-18 09:33:42","2","21830"
"2","2018-09-18 09:33:43","3","21833"
"2","2018-09-18 09:33:44","1","21834"
"2","2018-09-18 09:33:45","2","21836"
"2","2018-09-18 09:33:46","1","21837"
"2","2018-09-18 09:33:47","1","21838"
"4","2018-09-18 09:33:48","1","21839"
"2","2018-09-18 09:33:49","2","21841"
"2","2018-09-18 09:33:50","1","21842"
"2","2018-09-18 09:33:51","1","21843"
"2","2018-09-18 09:33:52","1","21844"
"4","2018-09-18 09:33:54","1","21845"
"2","2018-09-18 09:33:55","1","21846"
"4","2018-09-18 09:33:56","1","21847"
"2","2018-09-18 09:33:57","2","21849"
"4","2018-09-18 09:33:58","1","21850"
"2","2018-09-18 09:33:59","2","21852"
"2","2018-09-18 09:34:00","2","21854"
"2","2018-09-18 09:34:01","1","21855"
"2","2018-09-18 09:34:03","1","21856"
"2","2018-09-18 09:34:05","2","21858"
"2","2018-09-18 09:34:06","2","21860"
"4","2018-09-18 09:34:08","1","21861"
"4","2018-09-18 09:34:10","2","21863"
"2","2018-09-18 09:34:11","1","21864"
"4","2018-09-18 09:34:15","1","21865"
"2","2018-09-18 09:34:17","2","21867"
"4","2018-09-18 09:34:18","2","21869"
"4","2018-09-18 09:34:19","2","21871"
"4","2018-09-18 09:34:22","2","21873"
"2","2018-09-18 09:34:23","2","21875"
"2","2018-09-18 09:34:24","1","21876"
"4","2018-09-18 09:34:26","1","21877"
"2","2018-09-18 09:34:28","2","21879"
"2","2018-09-18 09:34:33","4","21883"
"4","2018-09-18 09:34:34","1","21884"
"2","2018-09-18 09:34:35","1","21885"
"4","2018-09-18 09:34:37","3","21888"
"2","2018-09-18 09:34:39","1","21889"
"2","2018-09-18 09:34:41","1","21890"
"4","2018-09-18 09:34:43","2","21892"
"2","2018-09-18 09:34:51","1","21893"
"2","2018-09-18 09:34:52","1","21894"
"2","2018-09-18 09:34:53","1","21895"
"4","2018-09-18 09:34:54","1","21896"
"2","2018-09-18 09:34:57","3","21899"
"4","2018-09-18 09:34:58","2","21901"
"4","2018-09-18 09:34:59","2","21903"
"2","2018-09-18 09:35:00","1","21904"
"2","2018-09-18 09:35:01","1","21905"
"2","2018-09-18 09:35:04","1","21906"
"2","2018-09-18 09:35:05","1","21907"
"4","2018-09-18 09:35:06","1","21908"
"2","2018-09-18 09:35:07","1","21909"
"4","2018-09-18 09:35:08","3","21912"
"2","2018-09-18 09:35:09","3","21915"
"2","2018-09-18 09:35:10","2","21917"
"2","2018-09-18 09:35:11","2","21919"
"2","2018-09-18 09:35:13","2","21921"
"2","2018-09-18 09:35:14","3","21924"
"2","2018-09-18 09:35:15","2","21926"
"2","2018-09-18 09:35:16","3","21929"
"2","2018-09-18 09:35:20","2","21931"
"2","2018-09-18 09:35:22","2","21933"
"4","2018-09-18 09:35:24","1","21934"
"4","2018-09-18 09:35:27","1","21935"
"4","2018-09-18 09:35:28","2","21937"
"2","2018-09-18 09:35:30","2","21939"
"2","2018-09-18 09:35:31","1","21940"
"4","2018-09-18 09:35:35","1","21941"
"2","2018-09-18 09:35:36","1","21942"
"2","2018-09-18 09:35:40","1","21943"
"2","2018-09-18 09:35:41","1","21944"
"4","2018-09-18 09:35:42","1","21945"
"2","2018-09-18 09:35:43","1","21946"
"4","2018-09-18 09:35:45","1","21947"
"2","2018-09-18 09:35:46","1","21948"
"2","2018-09-18 09:35:50","1","21949"
"2","2018-09-18 09:35:51","2","21951"
"2","2018-09-18 09:35:52","1","21952"
"4","2018-09-18 09:35:54","1","21953"
"2","2018-09-18 09:35:55","2","21955"
"4","2018-09-18 09:35:57","2","21957"
"4","2018-09-18 09:35:58","4","21961"
"4","2018-09-18 09:36:00","1","21962"
"4","2018-09-18 09:36:01","1","21963"
"4","2018-09-18 09:36:02","1","21964"
"2","2018-09-18 09:36:06","2","21966"
"2","2018-09-18 09:36:08","1","21967"
"4","2018-09-18 09:36:09","2","21969"
"4","2018-09-18 09:36:10","3","21972"
"2","2018-09-18 09:36:11","1","21973"
"2","2018-09-18 09:36:12","1","21974"
"4","2018-09-18 09:36:14","2","21976"
"2","2018-09-18 09:36:15","4","21980"
"2","2018-09-18 09:36:16","2","21982"
"4","2018-09-18 09:36:19","4","21986"
"2","2018-09-18 09:36:20","1","21987"
"2","2018-09-18 09:36:21","1","21988"
"4","2018-09-18 09:36:24","1","21989"
"2","2018-09-18 09:36:25","1","21990"
"2","2018-09-18 09:36:26","3","21993"
"2","2018-09-18 09:36:28","1","21994"
"2","2018-09-18 09:36:29","1","21995"
"4","2018-09-18 09:36:31","1","21996"
"2","2018-09-18 09:36:32","1","21997"
"2","2018-09-18 09:36:33","3","22000"
"2","2018-09-18 09:36:34","1","22001"
"4","2018-09-18 09:36:35","1","22002"
"2","2018-09-18 09:36:38","3","22005"
"4","2018-09-18 09:36:39","1","22006"
"4","2018-09-18 09:36:40","1","22007"
"2","2018-09-18 09:36:43","1","22008"
"2","2018-09-18 09:36:45","2","22010"
"2","2018-09-18 09:36:46","1","22011"
"2","2018-09-18 09:36:47","1","22012"
"2","2018-09-18 09:36:49","1","22013"
"2","2018-09-18 09:36:51","2","22015"
"4","2018-09-18 09:36:52","1","22016"
"4","2018-09-18 09:36:55","3","22019"
"2","2018-09-18 09:36:59","2","22021"
"2","2018-09-18 09:37:00","1","22022"
"2","2018-09-18 09:37:01","1","22023"
"4","2018-09-18 09:37:02","2","22025"
"2","2018-09-18 09:37:03","3","22028"
"4","2018-09-18 09:37:04","2","22030"
"2","2018-09-18 09:37:05","2","22032"
"2","2018-09-18 09:37:11","2","22034"
"2","2018-09-18 09:37:12","4","22038"
"4","2018-09-18 09:37:13","3","22041"
"2","2018-09-18 09:37:15","1","22042"
"4","2018-09-18 09:37:16","2","22044"
"4","2018-09-18 09:37:17","1","22045"
"2","2018-09-18 09:37:18","1","22046"
"2","2018-09-18 09:37:22","1","22047"
"2","2018-09-18 09:37:23","1","22048"
"4","2018-09-18 09:37:24","1","22049"
"2","2018-09-18 09:37:25","2","22051"
"2","2018-09-18 09:37:26","1","22052"
"2","2018-09-18 09:37:27","2","22054"
"4","2018-09-18 09:37:29","3","22057"
"2","2018-09-18 09:37:30","1","22058"
"2","2018-09-18 09:37:31","1","22059"
"4","2018-09-18 09:37:36","1","22060"
"2","2018-09-18 09:37:37","4","22064"
"2","2018-09-18 09:37:38","3","22067"
"2","2018-09-18 09:37:39","2","22069"
"2","2018-09-18 09:37:41","1","22070"
"2","2018-09-18 09:37:43","3","22073"
"2","2018-09-18 09:37:45","1","22074"
"4","2018-09-18 09:37:46","1","22075"
"2","2018-09-18 09:37:47","3","22078"
"2","2018-09-18 09:37:48","3","22081"
"2","2018-09-18 09:37:49","1","22082"
"4","2018-09-18 09:37:50","1","22083"
"2","2018-09-18 09:37:51","2","22085"
"4","2018-09-18 09:37:52","1","22086"
"2","2018-09-18 09:37:56","2","22088"
"4","2018-09-18 09:37:57","1","22089"
"4","2018-09-18 09:37:59","1","22090"
"2","2018-09-18 09:38:00","1","22091"
"2","2018-09-18 09:38:01","1","22092"
"4","2018-09-18 09:38:02","3","22095"
"4","2018-09-18 09:38:04","1","22096"
"4","2018-09-18 09:38:06","1","22097"
"4","2018-09-18 09:38:07","1","22098"
"2","2018-09-18 09:38:09","2","22100"
"4","2018-09-18 09:38:10","4","22104"
"4","2018-09-18 09:38:12","1","22105"
"2","2018-09-18 09:38:14","2","22107"
"4","2018-09-18 09:38:15","4","22111"
"2","2018-09-18 09:38:16","2","22113"
"2","2018-09-18 09:38:18","2","22115"
"4","2018-09-18 09:38:19","4","22119"
"2","2018-09-18 09:38:20","1","22120"
"2","2018-09-18 09:38:22","1","22121"
"2","2018-09-18 09:38:24","1","22122"
"4","2018-09-18 09:38:25","1","22123"
"2","2018-09-18 09:38:27","1","22124"
"2","2018-09-18 09:38:28","1","22125"
"2","2018-09-18 09:38:29","1","22126"
"2","2018-09-18 09:38:30","2","22128"
"2","2018-09-18 09:38:31","1","22129"
"2","2018-09-18 09:38:32","2","22131"
"4","2018-09-18 09:38:34","1","22132"
"2","2018-09-18 09:38:35","1","22133"
"4","2018-09-18 09:38:37","1","22134"
"2","2018-09-18 09:38:38","2","22136"
"2","2018-09-18 09:38:39","1","22137"
"4","2018-09-18 09:38:40","1","22138"
"2","2018-09-18 09:38:41","2","22140"
"4","2018-09-18 09:38:45","3","22143"
"2","2018-09-18 09:38:46","5","22148"
"4","2018-09-18 09:38:47","1","22149"
"2","2018-09-18 09:38:50","1","22150"
"2","2018-09-18 09:38:51","2","22152"
"2","2018-09-18 09:38:53","3","22155"
"2","2018-09-18 09:38:54","1","22156"
"2","2018-09-18 09:38:55","5","22161"
"2","2018-09-18 09:38:56","1","22162"
"2","2018-09-18 09:38:57","1","22163"
"2","2018-09-18 09:38:59","1","22164"
"4","2018-09-18 09:39:01","2","22166"
"2","2018-09-18 09:39:03","1","22167"
"2","2018-09-18 09:39:06","2","22169"
"4","2018-09-18 09:39:08","1","22170"
"2","2018-09-18 09:39:09","1","22171"
"4","2018-09-18 09:39:11","2","22173"
"2","2018-09-18 09:39:12","2","22175"
"2","2018-09-18 09:39:14","1","22176"
"2","2018-09-18 09:39:15","1","22177"
"2","2018-09-18 09:39:16","3","22180"
"2","2018-09-18 09:39:17","2","22182"
"4","2018-09-18 09:39:18","1","22183"
"2","2018-09-18 09:39:19","1","22184"
"2","2018-09-18 09:39:20","1","22185"
"2","2018-09-18 09:39:21","1","22186"
"2","2018-09-18 09:39:22","1","22187"
"4","2018-09-18 09:39:25","2","22189"
"2","2018-09-18 09:39:26","3","22192"
"2","2018-09-18 09:39:27","3","22195"
"4","2018-09-18 09:39:28","1","22196"
"2","2018-09-18 09:39:29","1","22197"
"4","2018-09-18 09:39:33","2","22199"
"2","2018-09-18 09:39:34","1","22200"
"4","2018-09-18 09:39:36","2","22202"
"2","2018-09-18 09:39:38","1","22203"
"4","2018-09-18 09:39:39","3","22206"
"4","2018-09-18 09:39:41","3","22209"
"2","2018-09-18 09:39:42","1","22210"
"4","2018-09-18 09:39:43","2","22212"
"2","2018-09-18 09:39:44","1","22213"
"2","2018-09-18 09:39:46","2","22215"
"4","2018-09-18 09:39:47","1","22216"
"4","2018-09-18 09:39:50","2","22218"
"4","2018-09-18 09:39:51","1","22219"
"2","2018-09-18 09:39:54","1","22220"
"2","2018-09-18 09:39:56","1","22221"
"2","2018-09-18 09:39:58","1","22222"
"2","2018-09-18 09:39:59","1","22223"
"4","2018-09-18 09:40:00","2","22225"
"2","2018-09-18 09:40:02","2","22227"
"2","2018-09-18 09:40:04","2","22229"
"4","2018-09-18 09:40:05","2","22231"
"2","2018-09-18 09:40:07","2","22233"
"4","2018-09-18 09:40:09","1","22234"
"2","2018-09-18 09:40:12","1","22235"
"2","2018-09-18 09:40:14","1","22236"
"4","2018-09-18 09:40:17","1","22237"
"4","2018-09-18 09:40:21","3","22240"
"2","2018-09-18 09:40:22","1","22241"
"2","2018-09-18 09:40:24","3","22244"
"2","2018-09-18 09:40:25","1","22245"
"2","2018-09-18 09:40:27","1","22246"
"2","2018-09-18 09:40:28","1","22247"
"2","2018-09-18 09:40:31","1","22248"
"2","2018-09-18 09:40:32","1","22249"
"2","2018-09-18 09:40:36","1","22250"
"4","2018-09-18 09:40:37","2","22252"
"4","2018-09-18 09:40:41","4","22256"
"4","2018-09-18 09:40:43","1","22257"
"4","2018-09-18 09:40:45","1","22258"
"4","2018-09-18 09:40:46","2","22260"
"2","2018-09-18 09:40:47","2","22262"
"4","2018-09-18 09:40:48","2","22264"
"4","2018-09-18 09:40:49","4","22268"
"2","2018-09-18 09:40:50","1","22269"
"4","2018-09-18 09:40:51","3","22272"
"4","2018-09-18 09:40:53","1","22273"
"2","2018-09-18 09:40:55","1","22274"
"2","2018-09-18 09:40:56","1","22275"
"4","2018-09-18 09:40:57","1","22276"
"4","2018-09-18 09:40:58","1","22277"
"4","2018-09-18 09:40:59","1","22278"
"2","2018-09-18 09:41:00","2","22280"
"2","2018-09-18 09:41:02","1","22281"
"4","2018-09-18 09:41:04","2","22283"
"2","2018-09-18 09:41:05","1","22284"
"2","2018-09-18 09:41:06","1","22285"
"2","2018-09-18 09:41:07","2","22287"
"2","2018-09-18 09:41:09","1","22288"
"4","2018-09-18 09:41:10","1","22289"
"2","2018-09-18 09:41:11","1","22290"
"4","2018-09-18 09:41:12","2","22292"
"2","2018-09-18 09:41:13","2","22294"
"4","2018-09-18 09:41:14","2","22296"
"4","2018-09-18 09:41:15","1","22297"
"2","2018-09-18 09:41:16","2","22299"
"2","2018-09-18 09:41:17","2","22301"
"4","2018-09-18 09:41:19","1","22302"
"2","2018-09-18 09:41:20","1","22303"
"2","2018-09-18 09:41:21","1","22304"
"4","2018-09-18 09:41:27","2","22306"
"4","2018-09-18 09:41:28","1","22307"
"2","2018-09-18 09:41:29","2","22309"
"2","2018-09-18 09:41:32","3","22312"
"4","2018-09-18 09:41:33","3","22315"
"2","2018-09-18 09:41:36","1","22316"
"4","2018-09-18 09:41:37","1","22317"
"4","2018-09-18 09:41:38","1","22318"
"2","2018-09-18 09:41:40","4","22322"
"4","2018-09-18 09:41:41","1","22323"
"4","2018-09-18 09:41:43","1","22324"
"2","2018-09-18 09:41:46","2","22326"
"4","2018-09-18 09:41:47","2","22328"
"4","2018-09-18 09:41:48","1","22329"
"4","2018-09-18 09:41:49","1","22330"
"2","2018-09-18 09:41:50","3","22333"
"4","2018-09-18 09:41:53","1","22334"
"2","2018-09-18 09:41:54","2","22336"
"4","2018-09-18 09:41:56","2","22338"
"2","2018-09-18 09:41:58","2","22340"
"4","2018-09-18 09:41:59","2","22342"
"2","2018-09-18 09:42:00","1","22343"
"2","2018-09-18 09:42:02","1","22344"
"4","2018-09-18 09:42:03","2","22346"
"4","2018-09-18 09:42:06","1","22347"
"4","2018-09-18 09:42:07","1","22348"
"2","2018-09-18 09:42:08","1","22349"
"4","2018-09-18 09:42:09","1","22350"
"2","2018-09-18 09:42:10","2","22352"
"2","2018-09-18 09:42:13","2","22354"
"2","2018-09-18 09:42:17","1","22355"
"4","2018-09-18 09:42:18","1","22356"
"4","2018-09-18 09:42:19","1","22357"
"2","2018-09-18 09:42:22","2","22359"
"2","2018-09-18 09:42:23","1","22360"
"4","2018-09-18 09:42:24","1","22361"
"2","2018-09-18 09:42:26","1","22362"
"2","2018-09-18 09:42:28","1","22363"
"2","2018-09-18 09:42:29","1","22364"
"4","2018-09-18 09:42:31","4","22368"
"2","2018-09-18 09:42:32","1","22369"
"2","2018-09-18 09:42:33","1","22370"
"2","2018-09-18 09:42:34","4","22374"
"4","2018-09-18 09:42:35","1","22375"
"4","2018-09-18 09:42:36","2","22377"
"2","2018-09-18 09:42:38","2","22379"
"2","2018-09-18 09:42:40","2","22381"
"4","2018-09-18 09:42:41","2","22383"
"2","2018-09-18 09:42:42","2","22385"
"2","2018-09-18 09:42:45","3","22388"
"2","2018-09-18 09:42:49","1","22389"
"2","2018-09-18 09:42:52","2","22391"
"2","2018-09-18 09:42:53","2","22393"
"4","2018-09-18 09:42:56","1","22394"
"4","2018-09-18 09:42:58","2","22396"
"4","2018-09-18 09:42:59","1","22397"
"4","2018-09-18 09:43:00","1","22398"
"4","2018-09-18 09:43:01","1","22399"
"2","2018-09-18 09:43:02","1","22400"
"4","2018-09-18 09:43:03","2","22402"
"4","2018-09-18 09:43:04","2","22404"
"4","2018-09-18 09:43:05","2","22406"
"4","2018-09-18 09:43:06","2","22408"
"4","2018-09-18 09:43:07","2","22410"
"2","2018-09-18 09:43:08","1","22411"
"4","2018-09-18 09:43:09","2","22413"
"4","2018-09-18 09:43:11","2","22415"
"2","2018-09-18 09:43:12","1","22416"
"2","2018-09-18 09:43:13","1","22417"
"4","2018-09-18 09:43:14","2","22419"
"2","2018-09-18 09:43:16","1","22420"
"2","2018-09-18 09:43:17","2","22422"
"2","2018-09-18 09:43:20","1","22423"
"4","2018-09-18 09:43:21","4","22427"
"2","2018-09-18 09:43:22","2","22429"
"4","2018-09-18 09:43:24","1","22430"
"2","2018-09-18 09:43:25","1","22431"
"4","2018-09-18 09:43:26","3","22434"
"2","2018-09-18 09:43:27","1","22435"
"2","2018-09-18 09:43:28","3","22438"
"2","2018-09-18 09:43:31","1","22439"
"2","2018-09-18 09:43:33","1","22440"
"2","2018-09-18 09:43:34","1","22441"
"4","2018-09-18 09:43:35","2","22443"
"4","2018-09-18 09:43:37","1","22444"
"4","2018-09-18 09:43:39","2","22446"
"4","2018-09-18 09:43:40","1","22447"
"2","2018-09-18 09:43:41","2","22449"
"2","2018-09-18 09:43:42","1","22450"
"2","2018-09-18 09:43:43","1","22451"
"2","2018-09-18 09:43:44","2","22453"
"2","2018-09-18 09:43:45","1","22454"
